"","SoortMisdrijf","SoortMisdrijf_label","WijkenEnBuurten","WijkenEnBuurten_label","Perioden","Perioden_Date","Perioden_freq","Perioden_label","GeregistreerdeMisdrijven_1","Gemeentenaam_2","SoortRegio_3"
"1896","0.0.0 ","Totaal misdrijven","BU02036191","De Glind","2023JJ00",2023-01-01,"Y","2023",6,"Barneveld                     ","Buurt   "
"1897","0.0.0 ","Totaal misdrijven","BU02036265","Buitengebied kootwijk","2023JJ00",2023-01-01,"Y","2023",18,"Barneveld                     ","Buurt   "
"1898","0.0.0 ","Totaal misdrijven","BU02036266","Kootwijk","2023JJ00",2023-01-01,"Y","2023",1,"Barneveld                     ","Buurt   "
"1899","0.0.0 ","Totaal misdrijven","BU02036395","Buitengebied Achterveld","2023JJ00",2023-01-01,"Y","2023",3,"Barneveld                     ","Buurt   "
"1900","0.0.0 ","Totaal misdrijven","BU08880000","Beek","2023JJ00",2023-01-01,"Y","2023",448,"Beek                          ","Buurt   "
"1901","0.0.0 ","Totaal misdrijven","BU08880001","Neerbeek","2023JJ00",2023-01-01,"Y","2023",58,"Beek                          ","Buurt   "
"1902","0.0.0 ","Totaal misdrijven","BU08880002","Spaubeek","2023JJ00",2023-01-01,"Y","2023",131,"Beek                          ","Buurt   "
"1903","0.0.0 ","Totaal misdrijven","BU08880100","Geverik","2023JJ00",2023-01-01,"Y","2023",9,"Beek                          ","Buurt   "
"1904","0.0.0 ","Totaal misdrijven","BU08880101","Grootgenhout","2023JJ00",2023-01-01,"Y","2023",23,"Beek                          ","Buurt   "
"1905","0.0.0 ","Totaal misdrijven","BU08880102","Kleingenhout","2023JJ00",2023-01-01,"Y","2023",3,"Beek                          ","Buurt   "
"1906","0.0.0 ","Totaal misdrijven","BU08880103","Kelmond","2023JJ00",2023-01-01,"Y","2023",2,"Beek                          ","Buurt   "
"1907","0.0.0 ","Totaal misdrijven","BU08880109","Verspr.h. Vliegbasis Zuid-Limburg","2023JJ00",2023-01-01,"Y","2023",61,"Beek                          ","Buurt   "
"1908","0.0.0 ","Totaal misdrijven","BU19540000","Schinveld","2023JJ00",2023-01-01,"Y","2023",169,"Beekdaelen                    ","Buurt   "
"1909","0.0.0 ","Totaal misdrijven","BU19540001","Jabeek","2023JJ00",2023-01-01,"Y","2023",13,"Beekdaelen                    ","Buurt   "
"1910","0.0.0 ","Totaal misdrijven","BU19540002","Bingelrade","2023JJ00",2023-01-01,"Y","2023",17,"Beekdaelen                    ","Buurt   "
"1911","0.0.0 ","Totaal misdrijven","BU19540003","Merkelbeek-Douvergenhout","2023JJ00",2023-01-01,"Y","2023",31,"Beekdaelen                    ","Buurt   "
"1912","0.0.0 ","Totaal misdrijven","BU19540009","Verspreide huizen","2023JJ00",2023-01-01,"Y","2023",10,"Beekdaelen                    ","Buurt   "
"1913","0.0.0 ","Totaal misdrijven","BU19540100","Nuth","2023JJ00",2023-01-01,"Y","2023",111,"Beekdaelen                    ","Buurt   "
"1914","0.0.0 ","Totaal misdrijven","BU19540101","Tervoorst en omgeving","2023JJ00",2023-01-01,"Y","2023",13,"Beekdaelen                    ","Buurt   "
"1915","0.0.0 ","Totaal misdrijven","BU19540102","Industrieterrein De Horsel","2023JJ00",2023-01-01,"Y","2023",16,"Beekdaelen                    ","Buurt   "
"1916","0.0.0 ","Totaal misdrijven","BU19540103","Vaesrade","2023JJ00",2023-01-01,"Y","2023",33,"Beekdaelen                    ","Buurt   "
"1917","0.0.0 ","Totaal misdrijven","BU19540104","Hommert (gedeeltelijk)","2023JJ00",2023-01-01,"Y","2023",2,"Beekdaelen                    ","Buurt   "
"1918","0.0.0 ","Totaal misdrijven","BU19540200","Wijnandsrade","2023JJ00",2023-01-01,"Y","2023",26,"Beekdaelen                    ","Buurt   "
"1919","0.0.0 ","Totaal misdrijven","BU19540201","Swier","2023JJ00",2023-01-01,"Y","2023",14,"Beekdaelen                    ","Buurt   "
"1920","0.0.0 ","Totaal misdrijven","BU19540300","Hulsberg","2023JJ00",2023-01-01,"Y","2023",69,"Beekdaelen                    ","Buurt   "
"1921","0.0.0 ","Totaal misdrijven","BU19540301","Aalbeek","2023JJ00",2023-01-01,"Y","2023",4,"Beekdaelen                    ","Buurt   "
"1922","0.0.0 ","Totaal misdrijven","BU19540302","Arensgenhout","2023JJ00",2023-01-01,"Y","2023",11,"Beekdaelen                    ","Buurt   "
"1923","0.0.0 ","Totaal misdrijven","BU19540400","Schimmert","2023JJ00",2023-01-01,"Y","2023",39,"Beekdaelen                    ","Buurt   "
"1924","0.0.0 ","Totaal misdrijven","BU19540401","Haasdal","2023JJ00",2023-01-01,"Y","2023",13,"Beekdaelen                    ","Buurt   "
"1925","0.0.0 ","Totaal misdrijven","BU19540402","Oensel","2023JJ00",2023-01-01,"Y","2023",2,"Beekdaelen                    ","Buurt   "
"1926","0.0.0 ","Totaal misdrijven","BU19540500","Schinnen","2023JJ00",2023-01-01,"Y","2023",48,"Beekdaelen                    ","Buurt   "
"1927","0.0.0 ","Totaal misdrijven","BU19540501","Puth","2023JJ00",2023-01-01,"Y","2023",42,"Beekdaelen                    ","Buurt   "
"1928","0.0.0 ","Totaal misdrijven","BU19540502","Nagelbeek-Hegge","2023JJ00",2023-01-01,"Y","2023",74,"Beekdaelen                    ","Buurt   "
"1929","0.0.0 ","Totaal misdrijven","BU19540503","Sweikhuizen","2023JJ00",2023-01-01,"Y","2023",13,"Beekdaelen                    ","Buurt   "
"1930","0.0.0 ","Totaal misdrijven","BU19540504","Thull","2023JJ00",2023-01-01,"Y","2023",8,"Beekdaelen                    ","Buurt   "
"1931","0.0.0 ","Totaal misdrijven","BU19540505","Hommert (gedeeltelijk)","2023JJ00",2023-01-01,"Y","2023",14,"Beekdaelen                    ","Buurt   "
"1932","0.0.0 ","Totaal misdrijven","BU19540509","Verspreide huizen","2023JJ00",2023-01-01,"Y","2023",24,"Beekdaelen                    ","Buurt   "
"1933","0.0.0 ","Totaal misdrijven","BU19540600","Amstenrade","2023JJ00",2023-01-01,"Y","2023",53,"Beekdaelen                    ","Buurt   "
"1934","0.0.0 ","Totaal misdrijven","BU19540601","Oirsbeek","2023JJ00",2023-01-01,"Y","2023",80,"Beekdaelen                    ","Buurt   "
"1935","0.0.0 ","Totaal misdrijven","BU19540602","Klein-Doenrade","2023JJ00",2023-01-01,"Y","2023",7,"Beekdaelen                    ","Buurt   "
"1936","0.0.0 ","Totaal misdrijven","BU19540603","Groot-Doenrade","2023JJ00",2023-01-01,"Y","2023",21,"Beekdaelen                    ","Buurt   "
"1937","0.0.0 ","Totaal misdrijven","BU08890000","Reuver","2023JJ00",2023-01-01,"Y","2023",174,"Beesel                        ","Buurt   "
"1938","0.0.0 ","Totaal misdrijven","BU08890001","Offenbeek","2023JJ00",2023-01-01,"Y","2023",121,"Beesel                        ","Buurt   "
"1939","0.0.0 ","Totaal misdrijven","BU08890008","Verspr.h. ten O. en Z. van de spoorlijn","2023JJ00",2023-01-01,"Y","2023",35,"Beesel                        ","Buurt   "
"1940","0.0.0 ","Totaal misdrijven","BU08890009","Overige verspreide huizen","2023JJ00",2023-01-01,"Y","2023",9,"Beesel                        ","Buurt   "
"1941","0.0.0 ","Totaal misdrijven","BU08890100","Beesel","2023JJ00",2023-01-01,"Y","2023",23,"Beesel                        ","Buurt   "
"1942","0.0.0 ","Totaal misdrijven","BU08890101","Bussereind","2023JJ00",2023-01-01,"Y","2023",1,"Beesel                        ","Buurt   "
"1943","0.0.0 ","Totaal misdrijven","BU08890102","Rijkel","2023JJ00",2023-01-01,"Y","2023",0,"                              ","        "
"1944","0.0.0 ","Totaal misdrijven","BU08890109","Verspreide huizen","2023JJ00",2023-01-01,"Y","2023",13,"Beesel                        ","Buurt   "
"1945","0.0.0 ","Totaal misdrijven","BU19450000","Beek-Midden","2023JJ00",2023-01-01,"Y","2023",46,"Berg en Dal                   ","Buurt   "
"1946","0.0.0 ","Totaal misdrijven","BU19450001","Beek-Oost","2023JJ00",2023-01-01,"Y","2023",37,"Berg en Dal                   ","Buurt   "
"1947","0.0.0 ","Totaal misdrijven","BU19450002","Beek-West","2023JJ00",2023-01-01,"Y","2023",8,"Berg en Dal                   ","Buurt   "
"1948","0.0.0 ","Totaal misdrijven","BU19450003","Buitengebied Beek","2023JJ00",2023-01-01,"Y","2023",10,"Berg en Dal                   ","Buurt   "
"1949","0.0.0 ","Totaal misdrijven","BU19450100","Laag Berg en Dal","2023JJ00",2023-01-01,"Y","2023",30,"Berg en Dal                   ","Buurt   "
"1950","0.0.0 ","Totaal misdrijven","BU19450101","Hoog Berg en Dal","2023JJ00",2023-01-01,"Y","2023",36,"Berg en Dal                   ","Buurt   "
"1951","0.0.0 ","Totaal misdrijven","BU19450102","Buitengebied Berg en Dal","2023JJ00",2023-01-01,"Y","2023",81,"Berg en Dal                   ","Buurt   "
"1952","0.0.0 ","Totaal misdrijven","BU19450200","Breedeweg","2023JJ00",2023-01-01,"Y","2023",32,"Berg en Dal                   ","Buurt   "
"1953","0.0.0 ","Totaal misdrijven","BU19450201","Buitengebied Breedeweg","2023JJ00",2023-01-01,"Y","2023",10,"Berg en Dal                   ","Buurt   "
"1954","0.0.0 ","Totaal misdrijven","BU19450300","De Horst","2023JJ00",2023-01-01,"Y","2023",24,"Berg en Dal                   ","Buurt   "
"1955","0.0.0 ","Totaal misdrijven","BU19450301","Buitengebied De Horst","2023JJ00",2023-01-01,"Y","2023",11,"Berg en Dal                   ","Buurt   "
"1956","0.0.0 ","Totaal misdrijven","BU19450400","Erlecom","2023JJ00",2023-01-01,"Y","2023",5,"Berg en Dal                   ","Buurt   "
"1957","0.0.0 ","Totaal misdrijven","BU19450500","Groesbeek Centrum-Zuid","2023JJ00",2023-01-01,"Y","2023",102,"Berg en Dal                   ","Buurt   "
"1958","0.0.0 ","Totaal misdrijven","BU19450501","Groesbeek Centrum-Noord","2023JJ00",2023-01-01,"Y","2023",108,"Berg en Dal                   ","Buurt   "
"1959","0.0.0 ","Totaal misdrijven","BU19450502","Groesbeek Nijerf","2023JJ00",2023-01-01,"Y","2023",29,"Berg en Dal                   ","Buurt   "
"1960","0.0.0 ","Totaal misdrijven","BU19450503","Groesbeek De Drul-Oost","2023JJ00",2023-01-01,"Y","2023",21,"Berg en Dal                   ","Buurt   "
"1961","0.0.0 ","Totaal misdrijven","BU19450504","Groesbeek De Drul-West","2023JJ00",2023-01-01,"Y","2023",27,"Berg en Dal                   ","Buurt   "
"1962","0.0.0 ","Totaal misdrijven","BU19450505","Groesbeek Stekkenberg","2023JJ00",2023-01-01,"Y","2023",109,"Berg en Dal                   ","Buurt   "
"1963","0.0.0 ","Totaal misdrijven","BU19450506","Bedrijventerrein Hulsbeek","2023JJ00",2023-01-01,"Y","2023",0,"                              ","        "
"1964","0.0.0 ","Totaal misdrijven","BU19450507","Bedrijventerrein Mies","2023JJ00",2023-01-01,"Y","2023",10,"Berg en Dal                   ","Buurt   "
"1965","0.0.0 ","Totaal misdrijven","BU19450508","Buitengebied Groesbeek-Noord-West","2023JJ00",2023-01-01,"Y","2023",114,"Berg en Dal                   ","Buurt   "
"1966","0.0.0 ","Totaal misdrijven","BU19450509","Buitengebied Groesbeek-Zuid-West","2023JJ00",2023-01-01,"Y","2023",22,"Berg en Dal                   ","Buurt   "
"1967","0.0.0 ","Totaal misdrijven","BU19450510","Buitengebied Groesbeek-Noord","2023JJ00",2023-01-01,"Y","2023",51,"Berg en Dal                   ","Buurt   "
"1968","0.0.0 ","Totaal misdrijven","BU19450511","Buitengebied Groesbeek-Midden-West","2023JJ00",2023-01-01,"Y","2023",5,"Berg en Dal                   ","Buurt   "
"1969","0.0.0 ","Totaal misdrijven","BU19450600","Heilig Landstichting","2023JJ00",2023-01-01,"Y","2023",21,"Berg en Dal                   ","Buurt   "
"1970","0.0.0 ","Totaal misdrijven","BU19450601","Buitengebied Heilig Landstichting","2023JJ00",2023-01-01,"Y","2023",24,"Berg en Dal                   ","Buurt   "
"1971","0.0.0 ","Totaal misdrijven","BU19450700","Kekerdom","2023JJ00",2023-01-01,"Y","2023",9,"Berg en Dal                   ","Buurt   "
"1972","0.0.0 ","Totaal misdrijven","BU19450701","Buitengebied Kekerdom","2023JJ00",2023-01-01,"Y","2023",5,"Berg en Dal                   ","Buurt   "
"1973","0.0.0 ","Totaal misdrijven","BU19450800","Leuth","2023JJ00",2023-01-01,"Y","2023",21,"Berg en Dal                   ","Buurt   "
"1974","0.0.0 ","Totaal misdrijven","BU19450801","Bedrijventerrein Lieskes Wengs","2023JJ00",2023-01-01,"Y","2023",1,"Berg en Dal                   ","Buurt   "
"1975","0.0.0 ","Totaal misdrijven","BU19450802","Buitengebied Leuth","2023JJ00",2023-01-01,"Y","2023",5,"Berg en Dal                   ","Buurt   "
"1976","0.0.0 ","Totaal misdrijven","BU19450900","Millingen aan de Rijn-Oost","2023JJ00",2023-01-01,"Y","2023",35,"Berg en Dal                   ","Buurt   "
"1977","0.0.0 ","Totaal misdrijven","BU19450901","Millingen aan de Rijn-West","2023JJ00",2023-01-01,"Y","2023",56,"Berg en Dal                   ","Buurt   "
"1978","0.0.0 ","Totaal misdrijven","BU19450902","Bedrijventerrein Molenveld","2023JJ00",2023-01-01,"Y","2023",6,"Berg en Dal                   ","Buurt   "
"1979","0.0.0 ","Totaal misdrijven","BU19450903","Buitengebied Zuid","2023JJ00",2023-01-01,"Y","2023",13,"Berg en Dal                   ","Buurt   "
"1980","0.0.0 ","Totaal misdrijven","BU19450904","Buitengebied Millingerwaard","2023JJ00",2023-01-01,"Y","2023",0,"                              ","        "
"1981","0.0.0 ","Totaal misdrijven","BU19451000","Ooij","2023JJ00",2023-01-01,"Y","2023",22,"Berg en Dal                   ","Buurt   "
"1982","0.0.0 ","Totaal misdrijven","BU19451001","Bedrijventerrein De Bouwkamp","2023JJ00",2023-01-01,"Y","2023",0,"                              ","        "
"1983","0.0.0 ","Totaal misdrijven","BU19451002","Buitengebied Ooij","2023JJ00",2023-01-01,"Y","2023",23,"Berg en Dal                   ","Buurt   "
"1984","0.0.0 ","Totaal misdrijven","BU19451100","Persingen","2023JJ00",2023-01-01,"Y","2023",2,"Berg en Dal                   ","Buurt   "
"1985","0.0.0 ","Totaal misdrijven","BU19451200","Ubbergen","2023JJ00",2023-01-01,"Y","2023",22,"Berg en Dal                   ","Buurt   "
"1986","0.0.0 ","Totaal misdrijven","BU17240001","Broekstraat-Hoek-Lijnt-Eijkereind","2023JJ00",2023-01-01,"Y","2023",11,"Bergeijk                      ","Buurt   "
"1987","0.0.0 ","Totaal misdrijven","BU17240002","Kleine Broekstraat","2023JJ00",2023-01-01,"Y","2023",2,"Bergeijk                      ","Buurt   "
"1988","0.0.0 ","Totaal misdrijven","BU17240003","Jeruzalem","2023JJ00",2023-01-01,"Y","2023",15,"Bergeijk                      ","Buurt   "
"1989","0.0.0 ","Totaal misdrijven","BU17240004","Burgemeester Magneestraat e.o.","2023JJ00",2023-01-01,"Y","2023",12,"Bergeijk                      ","Buurt   "
"1990","0.0.0 ","Totaal misdrijven","BU17240005","Dokter A.Hoynck v. Papendrechtstraat-Dok","2023JJ00",2023-01-01,"Y","2023",9,"Bergeijk                      ","Buurt   "
"1991","0.0.0 ","Totaal misdrijven","BU17240006","Kept e.o.","2023JJ00",2023-01-01,"Y","2023",32,"Bergeijk                      ","Buurt   "
"1992","0.0.0 ","Totaal misdrijven","BU17240007","Hof","2023JJ00",2023-01-01,"Y","2023",32,"Bergeijk                      ","Buurt   "
"1993","0.0.0 ","Totaal misdrijven","BU17240008","Meester Pankenstraat-Riethovensedijk","2023JJ00",2023-01-01,"Y","2023",12,"Bergeijk                      ","Buurt   "
"1994","0.0.0 ","Totaal misdrijven","BU17240009","Bucht e.o.","2023JJ00",2023-01-01,"Y","2023",0,"                              ","        "
"1995","0.0.0 ","Totaal misdrijven","BU17240010","Schutsboom e.o.","2023JJ00",2023-01-01,"Y","2023",6,"Bergeijk                      ","Buurt   "
"1996","0.0.0 ","Totaal misdrijven","BU17240011","Eerselsedijk-Woonbos e.o.","2023JJ00",2023-01-01,"Y","2023",10,"Bergeijk                      ","Buurt   "
"1997","0.0.0 ","Totaal misdrijven","BU17240012","Van den Valgaetstraat e.o.","2023JJ00",2023-01-01,"Y","2023",5,"Bergeijk                      ","Buurt   "
"1998","0.0.0 ","Totaal misdrijven","BU17240013","Hagelkruis e.o.","2023JJ00",2023-01-01,"Y","2023",29,"Bergeijk                      ","Buurt   "
"1999","0.0.0 ","Totaal misdrijven","BU17240014","Beistervelden","2023JJ00",2023-01-01,"Y","2023",14,"Bergeijk                      ","Buurt   "
"2000","0.0.0 ","Totaal misdrijven","BU17240015","De Kabouterberg e.o.","2023JJ00",2023-01-01,"Y","2023",7,"Bergeijk                      ","Buurt   "
"2001","0.0.0 ","Totaal misdrijven","BU17240016","Eikenberg-Hooge Berkt","2023JJ00",2023-01-01,"Y","2023",3,"Bergeijk                      ","Buurt   "
"2002","0.0.0 ","Totaal misdrijven","BU17240017","Industrieterrein ' 't Stoom '","2023JJ00",2023-01-01,"Y","2023",12,"Bergeijk                      ","Buurt   "
"2003","0.0.0 ","Totaal misdrijven","BU17240101","Weebosch","2023JJ00",2023-01-01,"Y","2023",6,"Bergeijk                      ","Buurt   "
"2004","0.0.0 ","Totaal misdrijven","BU17240201","Tiliaans-Weegbree e.o.","2023JJ00",2023-01-01,"Y","2023",9,"Bergeijk                      ","Buurt   "
"2005","0.0.0 ","Totaal misdrijven","BU17240202","Prins van Luikstraat e.o.","2023JJ00",2023-01-01,"Y","2023",5,"Bergeijk                      ","Buurt   "
"2006","0.0.0 ","Totaal misdrijven","BU17240203","Dorpstraat-Sengelsbroeksestraat","2023JJ00",2023-01-01,"Y","2023",4,"Bergeijk                      ","Buurt   "
"2007","0.0.0 ","Totaal misdrijven","BU17240204","Hasselsestraat e.o.","2023JJ00",2023-01-01,"Y","2023",4,"Bergeijk                      ","Buurt   "
"2008","0.0.0 ","Totaal misdrijven","BU17240205","Kerkstraat e.o.","2023JJ00",2023-01-01,"Y","2023",3,"Bergeijk                      ","Buurt   "
"2009","0.0.0 ","Totaal misdrijven","BU17240206","Dorpstraat","2023JJ00",2023-01-01,"Y","2023",1,"Bergeijk                      ","Buurt   "
"2010","0.0.0 ","Totaal misdrijven","BU17240207","Kapellerweg-Rijt","2023JJ00",2023-01-01,"Y","2023",6,"Bergeijk                      ","Buurt   "
"2011","0.0.0 ","Totaal misdrijven","BU17240208","Molenstraat e.o.","2023JJ00",2023-01-01,"Y","2023",0,"                              ","        "
"2012","0.0.0 ","Totaal misdrijven","BU17240209","Industrieterrein 'Loonsebaan'","2023JJ00",2023-01-01,"Y","2023",0,"                              ","        "
"2013","0.0.0 ","Totaal misdrijven","BU17240210","Boscheind","2023JJ00",2023-01-01,"Y","2023",1,"Bergeijk                      ","Buurt   "
"2014","0.0.0 ","Totaal misdrijven","BU17240211","Industrieterrein 'Zoeferbeemd'","2023JJ00",2023-01-01,"Y","2023",1,"Bergeijk                      ","Buurt   "
"2015","0.0.0 ","Totaal misdrijven","BU17240301","Dorpsplein e.o.","2023JJ00",2023-01-01,"Y","2023",3,"Bergeijk                      ","Buurt   "
"2016","0.0.0 ","Totaal misdrijven","BU17240302","Eviestraat-Vlasstraat e.o.","2023JJ00",2023-01-01,"Y","2023",11,"Bergeijk                      ","Buurt   "
"2017","0.0.0 ","Totaal misdrijven","BU17240303","Willibrordusstraat e.o.","2023JJ00",2023-01-01,"Y","2023",1,"Bergeijk                      ","Buurt   "
"2018","0.0.0 ","Totaal misdrijven","BU17240304","Dorpsstraat e.o.","2023JJ00",2023-01-01,"Y","2023",7,"Bergeijk                      ","Buurt   "
"2019","0.0.0 ","Totaal misdrijven","BU17240306","De Hasselt e.o.","2023JJ00",2023-01-01,"Y","2023",4,"Bergeijk                      ","Buurt   "
"2020","0.0.0 ","Totaal misdrijven","BU17240307","Walik","2023JJ00",2023-01-01,"Y","2023",6,"Bergeijk                      ","Buurt   "
"2021","0.0.0 ","Totaal misdrijven","BU17240401","Heijerstraat-Loveren","2023JJ00",2023-01-01,"Y","2023",9,"Bergeijk                      ","Buurt   "
"2022","0.0.0 ","Totaal misdrijven","BU17240402","Dorpsstraat e.o.","2023JJ00",2023-01-01,"Y","2023",2,"Bergeijk                      ","Buurt   "
"2023","0.0.0 ","Totaal misdrijven","BU17240403","Aarperstraat-Lange Akkers","2023JJ00",2023-01-01,"Y","2023",3,"Bergeijk                      ","Buurt   "
"2024","0.0.0 ","Totaal misdrijven","BU17240404","Heuvel","2023JJ00",2023-01-01,"Y","2023",3,"Bergeijk                      ","Buurt   "
"2025","0.0.0 ","Totaal misdrijven","BU17240405","Beukenlaan e.o.","2023JJ00",2023-01-01,"Y","2023",5,"Bergeijk                      ","Buurt   "
"2026","0.0.0 ","Totaal misdrijven","BU17240406","Hoeverstraat e.o.","2023JJ00",2023-01-01,"Y","2023",1,"Bergeijk                      ","Buurt   "
"2027","0.0.0 ","Totaal misdrijven","BU17240407","Steenovens","2023JJ00",2023-01-01,"Y","2023",10,"Bergeijk                      ","Buurt   "
"2028","0.0.0 ","Totaal misdrijven","BU17240408","Aan de Heerstraat e.o.","2023JJ00",2023-01-01,"Y","2023",5,"Bergeijk                      ","Buurt   "
"2029","0.0.0 ","Totaal misdrijven","BU17240409","Industrieterrein 'Leemskuilen'","2023JJ00",2023-01-01,"Y","2023",1,"Bergeijk                      ","Buurt   "
"2030","0.0.0 ","Totaal misdrijven","BU17240501","Loo","2023JJ00",2023-01-01,"Y","2023",11,"Bergeijk                      ","Buurt   "
"2031","0.0.0 ","Totaal misdrijven","BU17240502","Van den Tillaartstraat e.o.","2023JJ00",2023-01-01,"Y","2023",3,"Bergeijk                      ","Buurt   "
"2032","0.0.0 ","Totaal misdrijven","BU17240503","Industrieterrein 'Waterlaat'","2023JJ00",2023-01-01,"Y","2023",11,"Bergeijk                      ","Buurt   "
"2033","0.0.0 ","Totaal misdrijven","BU17240504","Langveld e.o.","2023JJ00",2023-01-01,"Y","2023",4,"Bergeijk                      ","Buurt   "
"2034","0.0.0 ","Totaal misdrijven","BU17240505","Weebosserweg-Breerijt","2023JJ00",2023-01-01,"Y","2023",3,"Bergeijk                      ","Buurt   "
"2035","0.0.0 ","Totaal misdrijven","BU17240601","Buitengebied Noord 1","2023JJ00",2023-01-01,"Y","2023",11,"Bergeijk                      ","Buurt   "
"2036","0.0.0 ","Totaal misdrijven","BU17240602","Buitengebied Noord 2","2023JJ00",2023-01-01,"Y","2023",4,"Bergeijk                      ","Buurt   "
"2037","0.0.0 ","Totaal misdrijven","BU17240603","Buitengebied Noord 3","2023JJ00",2023-01-01,"Y","2023",16,"Bergeijk                      ","Buurt   "
"2038","0.0.0 ","Totaal misdrijven","BU17240604","Buitengebied Noord 4","2023JJ00",2023-01-01,"Y","2023",16,"Bergeijk                      ","Buurt   "
"2039","0.0.0 ","Totaal misdrijven","BU17240605","Buitengebied Zuid-Oost","2023JJ00",2023-01-01,"Y","2023",40,"Bergeijk                      ","Buurt   "
"2040","0.0.0 ","Totaal misdrijven","BU17240606","Buitengebied Noord-West 1","2023JJ00",2023-01-01,"Y","2023",4,"Bergeijk                      ","Buurt   "
"2041","0.0.0 ","Totaal misdrijven","BU17240607","Buitengebied Noord-West 2","2023JJ00",2023-01-01,"Y","2023",6,"Bergeijk                      ","Buurt   "
